date,INTC,ASML,AMAT,AMD,QCOM,TSM,TXN,AVGO,NVDA,InterestRate,CPI,Sentiment,INTC_return,ASML_return,AMAT_return,AMD_return,QCOM_return,TSM_return,TXN_return,AVGO_return,NVDA_return,InterestRate_return,CPI_return,Sentiment_return,INTC_return_volatility,ASML_return_volatility,AMAT_return_volatility,AMD_return_volatility,QCOM_return_volatility,TSM_return_volatility,TXN_return_volatility,AVGO_return_volatility,NVDA_return_volatility,InterestRate_return_volatility,CPI_return_volatility,Sentiment_return_volatility,Sentiment_avg,ChipInventoryIndex
7/23/2023,-1.137797518,0.4554924665381529,0.5406729066650651,0.2219552771420379,-0.407742411,0.081564697,0.8650308551496954,0.6708846435421859,0.7875823052364878,0.1116968930974646,0.7275335607347602,0.9654799480150034,0.013763975,-0.006323536,0.0048685,0.003082926,0.011947496,-0.011175064,0.000504765,0.012964122,0.023313677,-0.007059376,-0.005083144,-0.043001391,0.006056428,0.002792686,0.00120436,0.007302621,0.008176595,0.005125244,0.002962388,0.001986555,0.007789107,0.017212659,0.005177086,1.4303693539935185,0.2802753237722289,104.2939844
7/30/2023,-1.087032509,0.4114471295384166,0.5644224826323111,0.2246225485246105,-0.367887699,0.008418101,0.7929250215830385,0.6880451270900796,0.7955630551862438,0.691412758,0.8134121452864124,1.2031717842861591,0.012992766,-0.011041342,0.00636649,0.000814445,0.007896552,-0.016284132,-0.008562153,0.006280481,0.003438125,0.014629925,0.002319565,0.2185422280699607,0.006016336,0.005097275,0.000898496,0.003482067,0.005810412,0.00653388,0.007137404,0.003575483,0.011487526,0.013844776,0.003875024,1.3248837025891245,0.3180398614388299,103.19451912873319
8/6/2023,-1.062808051,0.362474875,0.5903818076096327,0.2091225350581846,-0.396003414,-0.068338041,0.6674771173002236,0.681750817,0.7726249357064604,0.6501677057299392,0.871233462,1.0477924913028782,0.006120471,-0.01241349,0.006914828,-0.004729044,-0.005527019,-0.017370565,-0.015024862,-0.002289246,-0.009847936,-0.001025867,0.001558129,-0.117239419,0.003883869,0.005036372,0.001166922,0.003282436,0.007486221,0.005588511,0.009714824,0.007599491,0.018478425,0.01394129,0.003736131,0.2923342003075801,0.2599009350400424,105.00171288138455
8/13/2023,-1.061648797,0.3151154780193914,0.6113060020977807,0.1725507975316089,-0.493808699,-0.125048521,0.5436330497667656,0.6624559436113558,0.7625132551205178,0.4460226057812056,0.8886051004805905,0.884740511,0.000291111,-0.012155555,0.005535336,-0.01121103,-0.019333531,-0.013060938,-0.015059031,-0.007033663,-0.004384387,-0.005082811,0.000467391,-0.139368191,0.0063448,0.002836495,0.000902339,0.006376052,0.014179095,0.002860442,0.007357464,0.008899737,0.014518592,0.009835693,0.003353047,0.1644540904600855,0.2527631553139411,105.52951839933125
8/20/2023,-1.051081169,0.2762969683350087,0.6326595163106138,0.1313956691454156,-0.601723892,-0.145890449,0.4699958759124356,0.6520749831538338,0.7956883738961192,0.1192300613191583,0.8672588477175583,0.375977837,0.002652968,-0.010085999,0.005617813,-0.012759107,-0.021752547,-0.004863608,-0.009090939,-0.003811033,0.014447952,-0.008178058,-0.000574061,-0.505283868,0.005530636,0.001072526,0.00065473,0.006248188,0.01372491,0.005658259,0.003594978,0.005684452,0.010542473,0.010128726,0.001265042,0.2957667801430007,0.2202986375523687,104.45203422558248
8/27/2023,-1.000336831,0.2439872030601536,0.6530400705120892,0.1014046513940725,-0.665304235,-0.140690095,0.4441980282282459,0.660408488,0.8519650786604552,-0.155274632,0.9587327877400628,0.8987085478500169,0.012705488,-0.008480402,0.005331887,-0.009418123,-0.013100916,0.00121947,-0.003214114,0.00307108,0.024159765,-0.006926186,0.002461405,1.0494025968292466,0.00540151,0.001855637,0.000720006,0.003479209,0.007250283,0.008310216,0.005665419,0.004217158,0.015917519,0.003122128,0.001317403,0.6755394166127229,0.2035315183860542,108.75222730503233
9/3/2023,-0.913154883,0.210113001,0.6613254207605512,0.088164229,-0.666938136,-0.133487243,0.4311899995449053,0.6820494977470297,0.885421205,0.4784930820873911,0.8516249657557002,1.4871584661098605,0.021554958,-0.008967066,0.002156088,-0.004197441,-0.000341139,0.001686993,-0.001625876,0.00795077,0.014024003,0.016102486,-0.002875009,0.5764296917346938,0.009783054,0.001633582,0.001673781,0.003725154,0.00958088,0.006884527,0.006117983,0.006748699,0.011921714,0.011486322,0.00222145,0.6994220514671857,0.2277278770119593,107.08995623970128
9/10/2023,-0.85084999,0.1862078241587627,0.6650926037685533,0.092894925,-0.631802404,-0.133828171,0.4108337498061575,0.7044211290844917,0.8876031747520027,1.2314035607914144,0.9324867593564036,1.190044850572918,0.015079294,-0.006385357,0.000978221,0.001506033,0.007338432,-7.97E-05,-0.002548475,0.008154363,0.00090198,0.018826459,0.002176766,-0.184622567,0.007845563,0.001549623,0.002309737,0.006238862,0.012971568,0.002997604,0.003377435,0.005616692,0.009547417,0.014495098,0.002519164,0.7080313029299244,0.2445413166148644,105.01282233269296
9/17/2023,-0.803846566,0.1405443905524396,0.6554289802392842,0.1003434194778389,-0.576439578,-0.15661966,0.3587681756189965,0.7215435236385093,0.8584030848418256,0.958250587,0.9657354071068572,1.2474862098845427,0.011206975,-0.01227563,-0.002506891,0.002367688,0.011478816,-0.005329471,-0.006534938,0.006190559,-0.012059817,-0.006703954,0.000893096,0.043775211,0.004566211,0.002438185,0.003237326,0.005491441,0.010803441,0.003223702,0.002137666,0.002351925,0.015748221,0.014062135,0.002456026,0.5532400618328275,0.2925362237060701,108.19940927313085
9/24/2023,-0.799222771,0.090364851,0.6375737508426754,0.1080434419698738,-0.54539514,-0.192565034,0.2839924947297193,0.7265052539070198,0.8375758729608331,0.2510066871459446,1.0084315827465498,0.235741757,0.001090228,-0.013657341,-0.00464356,0.002441861,0.006363644,-0.008450359,-0.009447102,0.001782864,-0.008706769,-0.017474936,0.001145844,-0.738698804,0.00856766,0.003279948,0.003131583,0.003179814,0.004898122,0.004676942,0.003629569,0.002958929,0.011693375,0.01765551,0.002210973,0.5449706340581183,0.256025927,106.16089948097257
10/1/2023,-0.80805319,0.05504563,0.6220877218559744,0.1222239697513351,-0.550166847,-0.217093044,0.2040018021598302,0.7305951047620265,0.8577519559688418,1.0507386563376468,1.0369733519173558,-0.039135794,-0.002079826,-0.009745919,-0.004046197,0.00448603,-0.000971943,-0.005815405,-0.010202345,0.001466962,0.008508649,0.020111627,0.000765103,-0.768058746,0.008134603,0.003194764,0.002521356,0.001263926,0.005181317,0.003505291,0.003470898,0.003304212,0.009349122,0.018750742,0.000640874,0.4053564030789388,0.1719712538450433,109.20475647524073
10/8/2023,-0.80568845,0.046072141,0.6138218194221049,0.144480808,-0.569776007,-0.21213648,0.1302766244753912,0.7475584446958423,0.9031247373078232,1.211380624027511,0.919389048,0.2941421022161545,0.000558127,-0.002500497,-0.002168493,0.007009536,-0.003998052,0.001182038,-0.009500139,0.006075559,0.018973154,0.003960172,-0.003149606,4.014982680717399,0.005842208,0.004967665,0.001192263,0.002188036,0.007018147,0.004093349,0.001627608,0.002606395,0.014632739,0.01602575,0.002048262,2.2824997933249502,0.1226329221667711,110.15543010952825
10/15/2023,-0.788146369,0.062282254,0.6134031773929218,0.1690492248145478,-0.56955847,-0.179112935,0.058866643,0.7831190725726159,0.9288640797068988,0.5885057655411267,0.9043360157657064,0.3166572582232746,0.004137982,0.004528333,-0.000110066,0.007683683,4.453096300105486e-05,0.007866133,-0.009290062,0.012659417,0.010562795,-0.015294644,-0.000404484,0.054085729,0.002550432,0.008042325,0.002047181,0.00240774,0.004355454,0.007341547,0.000404902,0.005217629,0.011612939,0.017706375,0.00194139,2.281610696955994,0.071371167,107.57146883842594
10/22/2023,-0.757751569,0.092967911,0.6180321095926301,0.1907170379727933,-0.528029832,-0.138239097,-0.022235126,0.8276427918337953,0.9121083576379228,1.1714668831889723,1.1207686143439994,0.7273001686090526,0.00714025,0.008533468,0.001217136,0.006724858,0.008500757,0.009660068,-0.010649851,0.015652089,-0.006804265,0.014536902,0.005818021,0.9358281908874116,0.004039214,0.008049743,0.002312694,0.001386251,0.005354072,0.007043977,0.000628531,0.00640144,0.01074335,0.015594035,0.003751649,2.089736911670692,0.098441819,110.62342413074437
10/29/2023,-0.701699772,0.1306440726493174,0.6301652792621855,0.216787049,-0.446647416,-0.104505544,-0.102582948,0.8686940878346361,0.8828224158097058,1.1534012784224326,1.0672055317035087,-0.599267896,0.013074157,0.010388826,0.00318643,0.008037083,0.016518258,0.007896264,-0.010664421,0.014208976,-0.011974088,-0.000444035,-0.001431524,-1.561688896,0.005298355,0.00570903,0.00225243,0.000602601,0.009131691,0.003741268,0.00073369,0.004229355,0.014517788,0.012372356,0.003907643,2.343340776039256,0.06759474,110.16369057999614
11/5/2023,-0.597888204,0.1736979649227047,0.6581788349044314,0.2637371145990683,-0.339056443,-0.076422005,-0.153498566,0.9021579751358446,0.8913755129519785,0.5485628269287086,1.003909654926159,0.8012232053734176,0.023901693,0.011749617,0.007333591,0.014358759,0.02148297,0.006522222,-0.006830784,0.011420493,0.003539471,-0.014872935,-0.001694068,-2.935279759,0.008721935,0.003138088,0.003247107,0.003482849,0.009398425,0.001286801,0.001804351,0.00184067,0.010137568,0.014166274,0.003541348,1.7183888684575022,0.095520243,111.13345693166372
11/12/2023,-0.446452946,0.2265752281155975,0.7046127238680631,0.3365947979883918,-0.223601043,-0.040670023,-0.15326714,0.9329766874984914,0.9546896359647588,1.356648216620362,1.1835380753573288,-0.02752487,0.034052708,0.014262879,0.012067303,0.021966684,0.022568443,0.008249365,3.1261385040171064e-05,0.010398991,0.026108447,0.020170762,0.004815781,-0.897527832,0.011905237,0.00241158,0.004808778,0.006977282,0.006410599,0.001289149,0.005040285,0.002431034,0.016875216,0.015764758,0.003994452,1.6089478278486002,0.076565762,113.09050662499308
11/19/2023,-0.266326593,0.2939932577376001,0.7611816902730841,0.4309623144710401,-0.110944447,0.008507752,-0.098589373,0.9692384027146564,1.0335516793668318,1.4768439768047552,1.0947545003679269,-0.212608218,0.03917051,0.017929318,0.014525932,0.027840365,0.021535333,0.011254373,0.007385731,0.012109665,0.031692405,0.002940907,-0.002368852,-1.956080906,0.011549627,0.003312439,0.005040137,0.008661705,0.00271834,0.001993655,0.007948729,0.001610992,0.02027075,0.01439584,0.003346998,0.8522130384448576,0.024803992,110.21072221861591
11/26/2023,-0.106179705,0.3723393886873662,0.8167298980924276,0.5342794871893858,0.002777404,0.063769739,-0.012437641,1.0162709847931648,1.0703713146080385,1.7583789061875843,1.185560639551525,-0.541524967,0.033513028,0.020468576,0.01405959,0.02965509,0.02128068,0.012506002,0.011551834,0.01551869,0.014342222,0.006868298,0.002428569,3.635890621495751,0.006370818,0.003861419,0.003286442,0.006895148,0.000578246,0.002737053,0.008120375,0.002218724,0.012547574,0.01445488,0.003417633,2.9045095184773757,0.027983958,109.76967810534735
12/3/2023,-0.023176583,0.4349460450600553,0.8556784218908067,0.6138042050705322,0.096825045,0.1054025144911039,0.056949725,1.062698429164195,1.0540084135932228,1.7438647782993095,1.1200386181276305,-0.896644183,0.016806359,0.016028429,0.009721429,0.02216854,0.017232344,0.009305287,0.009197699,0.015084923,-0.006283661,-0.00035167,-0.001748111,0.8467706807985766,0.009726231,0.002659053,0.002191604,0.003928143,0.002348212,0.001912113,0.004975079,0.00244536,0.016801564,0.009006419,0.003430836,2.443022503004181,-0.065519433,109.87495438811342
12/10/2023,0.033127082,0.5035558932904348,0.8950639423337726,0.7041968779294839,0.2162883868233771,0.1465640981683483,0.1324938398531878,1.1356333448785043,1.0069595563345075,0.4612713897053738,1.2776479439042072,0.1649921878194545,0.011211859,0.01728825,0.009735856,0.024651632,0.021518448,0.009115152,0.009922547,0.023345405,-0.018181893,-0.031087508,0.004212342,-1.370738015,0.013296622,0.001868348,0.00264197,0.003327657,0.002109445,0.001625843,0.001727161,0.004799276,0.022089721,0.017372539,0.00319982,2.536920936,-0.05491731,110.28141700030973
12/17/2023,0.092699441,0.5480346319030204,0.9238594793852472,0.7837056716122345,0.320357668,0.1676058783636912,0.1857330691173983,1.217108673629962,0.9832771428155188,0.6803878989912787,1.2700732055453452,-0.238508641,0.011731231,0.011017245,0.007049445,0.02116174,0.0183507,0.004617571,0.006924146,0.02548413,-0.009321481,0.005481349,-0.000201597,-1.405257717,0.010441211,0.003928334,0.002901335,0.003792303,0.002134759,0.003243055,0.001921303,0.005336266,0.013761417,0.017820148,0.002660605,2.384828177861821,-0.056343675,111.67186883834302
12/24/2023,0.1927865825929139,0.5637648055830885,0.9373481761342966,0.8612810410618521,0.3952729980649149,0.1756761505886517,0.2243351064124809,1.2858788066550852,1.0128782426860357,1.4252578965402694,1.1404126750609402,-0.92015602,0.019481031,0.003853856,0.003279057,0.020219273,0.012971895,0.001762863,0.00498595,0.02097561,0.011760724,0.018531852,-0.003451529,5.857873974352483,0.004009547,0.006096734,0.003051868,0.00190815,0.003532971,0.00366666,0.002246298,0.004486982,0.012569549,0.021025741,0.003286337,3.416958172315704,-0.077195295,112.56766449800645
12/31/2023,0.2957973329086408,0.5621962800230872,0.935043924,0.9347685322344312,0.4298027187449901,0.1890616914209342,0.2449266881861803,1.3252481415541346,1.067311286407655,1.4001887536433804,1.2424948260780553,-0.984794838,0.019666951,-0.00038281,-0.000558325,0.018774206,0.005902397,0.00291878,0.002646473,0.011761358,0.021375241,-0.000612355,0.002726811,0.08099984,0.004683367,0.007806512,0.004487916,0.002500768,0.006836232,0.003228142,0.003079907,0.006040998,0.018300777,0.021019925,0.003387896,3.448379860732464,-0.082049847,112.72498212068183
1/7/2024,0.3834048002450441,0.562796293,0.9262557805157224,1.021234755078876,0.4510735675158218,0.2219847665917113,0.2575673580589768,1.356123609521576,1.1301831099854542,1.370344070191354,1.2334262312981643,-0.611036147,0.016403528,0.000146494,-0.002130575,0.021682867,0.003614634,0.007158138,0.001620317,0.009116641,0.024172365,-0.000729452,-0.000241581,-0.433267812,0.003708334,0.005255336,0.004111249,0.001276413,0.006731849,0.002343555,0.002381164,0.007686937,0.01517371,0.009053246,0.002523658,3.2802695370625856,-0.124786565,113.7899178002873
1/21/2024,0.4438401433145776,0.6716577168139037,0.9630148191835676,1.2965712533016192,0.5618744872312756,0.4192946604869021,0.2551698317820822,1.4523658561790764,1.2600394253294676,1.320998529196247,1.1464519867239256,-0.697574901,-0.000685792,0.017898666,0.007683037,0.031759665,0.011222212,0.023459269,-0.001102464,0.014655409,0.020080883,-0.041452676,-0.00407814,-2.597468383,0.008925191,0.008597586,0.004309011,0.007699968,0.003198447,0.009619247,0.00158714,0.002377743,0.003550626,0.034068092,0.003013456,1.2202034195099911,-0.086283099,112.79264974124011
1/28/2024,0.367318789,0.8353198747822124,1.0337288347921485,1.463658415126717,0.6714114146407981,0.5880123370335671,0.2134527889117904,1.5292878207696243,1.3425356536663755,1.5697915369385034,1.2794663004475029,-1.321240194,-0.013941331,0.038918123,0.017028256,0.038414641,0.018205421,0.034933915,-0.005340397,0.021891183,0.0295293,0.006092694,0.003552496,1.0838237340509829,0.01363236,0.016688569,0.008430647,0.007176967,0.006218526,0.011504934,0.003106064,0.005317034,0.004247893,0.034205853,0.003275404,1.6055395748863686,-0.104811508,115.1619049737295
2/4/2024,0.2157229594387597,1.0191798542701358,1.0958520502460574,1.5728563773396742,0.7412153056453017,0.7423453489443255,0.11941088,1.5953927635386869,1.4510609397497434,1.4213149959869702,1.3205980329815603,-0.808458949,-0.028009548,0.042083272,0.014709083,0.024176722,0.011394215,0.030876843,-0.012103389,0.01840976,0.037732127,-0.003614024,0.001094642,-0.427639913,0.017145843,0.016265304,0.007155419,0.006041778,0.004476455,0.007290719,0.005718347,0.003873147,0.007229787,0.03429808,0.003276675,1.6061117366474456,-0.115683795,112.7772018215836
2/11/2024,0.099087555,1.1717748843409015,1.1606914801323378,1.615055417189496,0.7943204040610999,0.8929878539802552,0.035184939,1.653580012397326,1.5795522517757603,1.204190238306453,1.1325240261775535,-0.877490291,-0.0221711,0.033516623,0.015129665,0.00912243,0.008570784,0.029235788,-0.010972862,0.015911806,0.043049573,-0.005304139,-0.004999755,0.1005826496420949,0.011844994,0.010736291,0.00409584,0.012588413,0.004113144,0.00475813,0.005124663,0.003190391,0.010028123,0.020868651,0.004104442,1.5564342549450354,-0.177118888,117.43085142258111
2/18/2024,0.063791309,1.264956227300661,1.2572966300483217,1.6194607737716604,0.8542962581999043,1.0145657559891326,-0.012102459,1.6942943378671298,1.6826712191724125,0.6335047167427929,1.1882514530503971,-2.033377713,-0.006861554,0.019803017,0.022205925,0.000943724,0.009597417,0.022924878,-0.006228899,0.010959302,0.033122926,-0.014015613,0.001488901,1.5302755364449476,0.009271257,0.009842264,0.003442921,0.016578391,0.004335616,0.004990824,0.003373241,0.004597605,0.005852753,0.008243136,0.003683751,0.8947568726661337,-0.250682991,114.44906618459905
2/25/2024,0.072115514,1.287603384972808,1.330568309914943,1.577885035180287,0.8809053057513031,1.0594950239048675,-0.005912666,1.697930364187441,1.7037079819985714,1.1302553600461689,1.1411120315956929,-0.887681451,0.001629397,0.004719542,0.016476553,-0.008898042,0.004217538,0.008282053,0.000820457,0.00096812,0.006540592,0.012373246,-0.001257578,-0.599453882,0.013640425,0.016357189,0.003466708,0.013990571,0.003050311,0.010286521,0.00587434,0.007711597,0.016228823,0.010997704,0.002978811,0.9666002413064204,-0.226806443,112.36811155557439
3/3/2024,0.039510862,1.154354998324145,1.3119493730877223,1.4817905301758207,0.9751378560087476,1.0867273866764915,-0.130643098,1.5908832048226649,1.7549338791732851,1.130261231528931,1.1411120443698433,-0.887700426,-0.00637172,-0.027637784,-0.004118961,-0.020750793,0.014873146,0.004978654,-0.016519456,-0.02847455,0.015823276,1.4446157381442506e-07,3.412157223436907e-10,2.4787624657296448e-05,0.009944933,0.026271553,0.011446971,0.012884222,0.004378383,0.011599881,0.007351949,0.019874005,0.016494398,0.011039407,0.002775572,0.9028184667631516,-0.231170357,112.17389472608438
3/10/2024,0.052412665,1.374236703565796,1.2296669372832043,1.572734340572571,0.8817240508498271,1.0269515854577616,-0.027364409,1.6203547885146898,1.6338105370308569,1.0691782647312256,1.1461256955742365,-0.866545947,0.002537486,0.04690318,-0.018278161,0.020054695,-0.014527845,-0.010874147,0.013908114,0.00806921,-0.036831256,-0.001502881,0.000133922,-0.027632827,0.005040623,0.031085059,0.01870235,0.017264072,0.012806751,0.013868541,0.012776556,0.018064578,0.029775928,0.010790742,0.001122929,0.9124879980665846,-0.23056764,114.61324779681833
3/17/2024,0.196678279,1.3246084124433064,1.2720142495213602,1.5869074019331035,0.7792283479671224,1.0468768525306713,-0.16882195,1.7466477717457622,1.7752711609322234,1.008121558882264,1.1511392030551202,-0.845436864,0.028301887,-0.010111975,0.009582146,0.00306396,-0.016175266,0.003664565,-0.018788194,0.034301761,0.044660324,-0.001504496,0.0001339,-0.028357117,0.015060161,0.03183377,0.015394799,0.017423053,0.015033113,0.008483346,0.015428575,0.025808407,0.033745805,0.006725296,0.000676378,0.2906998037717012,-0.165146455,113.64641804052998
3/24/2024,0.025436168,1.1666317751245745,1.293455926603971,1.4534444074547552,1.0326565415927118,1.2062789891139527,-0.152669359,1.733764019,1.7012837061998347,0.9470385920845524,1.1561528542595134,-0.824327781,-0.032669501,-0.032517224,0.004805671,-0.028764159,0.040652099,0.029209476,0.002186444,-0.003383236,-0.022359871,-0.001507411,0.000133886,-0.029184711,0.025156266,0.036455043,0.01224652,0.022326067,0.027033723,0.016610198,0.015618569,0.026053391,0.036973,0.000752539,6.6951122195007e-05,0.014222309,-0.1616575,115.12733080593198
3/31/2024,0.075870488,1.3956631536420174,1.3701099221743025,1.532577333384396,0.8367470335510867,0.9458603822540572,-0.006806566,1.591269717395675,1.7803554813719582,0.8859556252868469,1.1611665054639069,-0.803218698,0.009946796,0.0487273,0.017098105,0.017559953,-0.030197987,-0.046365811,0.019701177,-0.037545617,0.024442953,-0.001509687,0.000133868,-0.030062064,0.025542126,0.040953616,0.015250542,0.0224486,0.031276741,0.031550138,0.01700034,0.029789946,0.03840115,3.028545347921968e-06,2.2724687084535e-08,0.001048635,-0.157005,114.82345705447638
4/7/2024,0.1591457614533738,1.409329754231175,1.349740328945823,1.4761803600539425,0.8972930183763133,1.0876541432845346,-0.042538055,1.6352033131944974,1.7619777814491673,0.8248989194378854,1.166180156668308,-0.782109615,0.016262025,0.002772524,-0.004467172,-0.012298777,0.009623316,0.026472878,-0.004732884,0.012027582,-0.005545434,-0.001511319,0.00013385,-0.030993801,0.026535672,0.034263618,0.009031604,0.019932705,0.031171313,0.035000462,0.015996315,0.03019438,0.029991109,2.9596822347497177e-06,2.1685392166052466e-08,0.001134848,-0.152355,114.0441190213187
4/14/2024,0.040683753,1.1606092053734205,1.291579779859242,1.456692401,1.035251369513793,1.0612415799553276,0.1821298038113621,1.6372647135838847,1.6891554834842175,0.7638159526401797,1.1711936641491836,-0.761000532,-0.022763128,-0.050318076,-0.012812186,-0.004302758,0.02171841,-0.004804046,0.029900332,0.000557637,-0.022096518,-0.001514258,0.000133828,-0.031985142,0.024050924,0.043687669,0.012834863,0.019254546,0.029956001,0.035222074,0.01587243,0.021332705,0.022008451,2.879938104760849e-06,2.4647830598886025e-08,0.001205339,-0.147705,112.90539403542363
4/21/2024,0.1098843322392758,1.2230354572171127,1.462577155,1.713874409954542,0.927998482,1.095994952756915,-0.068480096,1.7366950729907509,1.6109310950520503,0.7027592467912182,1.176207315353585,-0.739891449,0.013607011,0.013298463,0.038157895,0.057028744,-0.016525621,0.006351626,-0.032384567,0.026882282,-0.024272004,-0.001515902,0.000133814,-0.033041995,0.018202603,0.040981196,0.022890475,0.031036406,0.023735778,0.030713112,0.027775071,0.027546208,0.02248653,2.8067962628821837e-06,2.3693830305998318e-08,0.001282613,-0.143055,111.90799644725392
4/28/2024,0.1837764760604232,1.3762056205998274,1.3593890836329972,1.5284435238209066,0.7351162733087427,0.9013760650680248,0.030393341,1.5895948295792974,1.6587554841883043,0.6416762799935065,1.1812209665579785,-0.718782366,0.014334471,0.03220112,-0.022179975,-0.038899901,-0.03021885,-0.03534461,0.01320434,-0.038729319,0.015208421,-0.001518857,0.000133796,-0.034171076,0.018782251,0.035366229,0.02665621,0.040557245,0.0237435,0.025820315,0.026649472,0.028091842,0.01828123,3.1495371074200632e-06,2.2700181416327585e-08,0.001367571,-0.138405,113.49766874780444
5/5/2024,0.2095800818392367,1.3594119164860328,1.2594172642353267,1.663973423,1.0482255091191992,1.1817199390008315,0.053888019,1.6086305738000484,1.7117701171067874,0.5806195741445509,1.186234474038854,-0.697673282,0.004934948,-0.003420416,-0.02197608,0.029582367,0.050583386,0.052778505,0.003096774,0.005213755,0.01660639,-0.001520513,0.000133775,-0.03538005,0.017393215,0.035310052,0.028905704,0.0415854,0.036757535,0.036552063,0.026324944,0.027330588,0.022594261,2.8242436145367123e-06,2.321844191698148e-08,0.001461266,-0.133755,115.42176596555953
5/12/2024,-0.036727064,1.196339258608632,1.2226983922313566,1.5098413807852078,0.9292958960696476,1.201181828,-0.2265797,1.7655868878232608,1.729618200317106,0.5195366073468394,1.1912481252432554,-0.676518803,-0.046875,-0.033327416,-0.008253012,-0.032676056,-0.018288222,0.003480278,-0.036853615,0.042766247,0.005499437,-0.001523484,0.000133761,-0.036756586,0.029230447,0.027791059,0.028567245,0.047087886,0.036638856,0.036062037,0.025101862,0.035366437,0.019008044,3.1680922839385517e-06,2.3675070861078343e-08,0.001596372,-0.1291025,114.41067979014886
5/19/2024,0.2025427348086517,1.2035200148503924,1.2363674613715203,1.6282454975679903,0.8181507667833395,1.0807034687242167,0.068082721,1.6254116613449066,1.656689979009662,0.4584536405491278,1.1962617764476486,-0.65540972,0.047775176,0.001518138,0.003097856,0.025949654,-0.017409565,-0.02146986,0.040200334,-0.036627447,-0.022348091,-0.001525808,0.000133743,-0.038077301,0.039191243,0.026828714,0.01217524,0.036810668,0.036745216,0.038763394,0.031946262,0.038774104,0.018080863,3.092182540443842e-06,2.2681828032458642e-08,0.001691138,-0.12445,112.15606974955251
5/26/2024,0.070006032,1.250137021097306,1.2615614319435882,1.650095633832145,0.7437656997123473,1.1242610293022064,-0.151690414,1.732379016,1.6336516520171145,0.3973969347001721,1.201275427652042,-0.634300637,-0.025257041,0.009840715,0.00569214,0.004667592,-0.01185798,0.007932489,-0.028824549,0.029012982,-0.007221235,-0.001527483,0.000133725,-0.039584575,0.04101911,0.0188008,0.012624695,0.028569363,0.033339421,0.030904597,0.035068849,0.034795182,0.016769749,3.0226746144355675e-06,2.1643479874372584e-08,0.001799577,-0.1197975,114.20250816786448
6/2/2024,-0.001540329,1.283145336079592,1.2385116290797815,1.6043284565220917,0.9928691801361352,1.197938179641572,0.2031771195757934,1.6388751826380936,1.7687568753688132,0.3363139679024605,1.2062889351329256,-0.613191554,-0.013987618,0.006900058,-0.005178227,-0.009731291,0.040186981,0.013312123,0.047924379,-0.024646183,0.04265601,-0.001530478,0.000133703,-0.041216096,0.040602667,0.02000589,0.006621634,0.024649828,0.028163703,0.01538999,0.044631433,0.039124235,0.027778897,2.942355372566193e-06,2.4603148714584046e-08,0.001923859,-0.115145,114.42187456587811
6/9/2024,0.059450012,1.3218287648658509,1.2454801741316297,1.5700768915674712,0.9267010681485665,1.1275046774303548,-0.16490617,1.607567664,1.7977798712122988,0.2752572620535048,1.2113025863373188,-0.592082471,0.012093023,0.00803097,0.001573659,-0.00735434,-0.010262258,-0.01255887,-0.047435817,-0.008460708,0.008788389,-0.001532165,0.000133689,-0.042987889,0.03243428,0.003580607,0.004639161,0.016311337,0.026857054,0.016512204,0.04816165,0.028564452,0.027861112,2.868573340140481e-06,2.365009293507701e-08,0.002113872,-0.110495,112.40258929617278
6/16/2024,0.2189632112133513,1.2496737465010632,1.2722822704848926,1.5532463812018389,0.8938332478148724,0.9453970039500358,-0.044495945,1.6400025109760403,1.7086983401744482,0.2141742952557933,1.2163162375417202,-0.570973388,0.03125,-0.014860578,0.006043026,-0.003640544,-0.005150447,-0.032884277,0.016290312,0.008840157,-0.026739583,-0.001535176,0.000133671,-0.044918856,0.025509319,0.01162219,0.005217995,0.00630753,0.024804156,0.021077995,0.043231382,0.023045518,0.029368371,3.2152233885050183e-06,2.2657391401593585e-08,0.002296325,-0.105845,113.82699695258108
6/23/2024,0.070006032,1.2767753103812558,1.2419959016057058,1.5358253266128508,1.0304941849918117,1.084410495156386,-0.193785045,1.7480649845134664,1.6399540908955357,0.1530913284580817,1.221329745022596,-0.549864305,-0.028297683,0.00566586,-0.006787602,-0.003782051,0.021525886,0.025956048,-0.019873591,0.029194476,-0.021201875,-0.001537536,0.000133649,-0.047031455,0.026576533,0.010905957,0.005976381,0.00295401,0.023623943,0.026334372,0.0416527,0.02311863,0.031928191,3.1388925421924315e-06,2.317520581248888e-08,0.002503501,-0.101195,113.5355836023292
6/30/2024,0.019571712,1.359180279187911,1.4381872469115902,1.697339171700587,0.9907068235352336,1.0946048178448515,0.2193297107438457,1.7781485464460909,1.6594969475857655,0.092034623,1.2263433962269892,-0.528755221,-0.009860124,0.017130544,0.044269731,0.03519722,-0.006134969,0.001855288,0.05610956,0.007896917,0.006157903,-0.001539242,0.000133635,-0.049352579,0.025910506,0.013505013,0.022630359,0.020134888,0.014524032,0.024755735,0.044915829,0.015420708,0.018325848,3.0689191766084742e-06,2.363138592812598e-08,0.002740087,-0.096545,111.56980256778843
